,zip,file name,entry,Description,CPV,URI,processed_description,lowercase_description
31,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_191207_13.atom,265,"Contratación del suministro, en régimen de alquiler de cuatro equipos multifunción y equipos de impresión con mantenimiento incluido, integrando minimización de residuos y eficiencia energética, para Extremadura Avante S.L.U","['[30120000, 30000000]']",https://contrataciondelestado.es/wps/wcm/connect/2ffefb5e-51bc-42e0-95a3-a50e461f58f9/DOC20180531113413EA18+006+PCAP.pdf?MOD=AJPERES,contratación suministro   régimen alquiler cuatro equipo multifunción equipo impresión mantenimiento incluido   integrar minimización residuo eficiencia energético   extremaduro avante slu,"contratación del suministro, en régimen de alquiler de cuatro equipos multifunción y equipos de impresión con mantenimiento incluido, integrando minimización de residuos y eficiencia energética, para extremadura avante s.l.u"
32,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_191207_8.atom,8,"Adquisición de un apilador eléctrico necesario para el desempeño de tareas del almacén de la Dirección Provincial de la Tesorería General de la Seguridad Social de Valencia, con las siguientes características:
- Capacidad de carga mínima de 1000 kg.
- Altura de elevación 3500 mm.
- Cargador de baterías incorporado.
- Altura de replegado máxima 2600mm.","['[42415100, 42415110]']",https://contrataciondelestado.es/wps/wcm/connect/fce52f02-23c9-4a4f-873c-09405d17f568/DOC2018041014022846IS1162018+DOCUMENTO+DESCRIPTIVO.PDF?MOD=AJPERES,adquisición apilador eléctrico necesario desempeño tarea almacén dirección provincial tesoreer general seguridad social valencia   siguiente característica    capacidad carga mínimo   kg    altura elevación   mm    cargador batería incorporado    altura replegado máximo mm,"adquisición de un apilador eléctrico necesario para el desempeño de tareas del almacén de la dirección provincial de la tesorería general de la seguridad social de valencia, con las siguientes características:
- capacidad de carga mínima de 1000 kg.
- altura de elevación 3500 mm.
- cargador de baterías incorporado.
- altura de replegado máxima 2600mm."
33,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_191207_4.atom,210,"Contratación del Servicio de Consultoría para la Provisión Temporal de la Asistencia a los Comités de Inversiones de Extremadura Avante Inversiones SGEIC, SA, y sociedades del Grupo Avante, a través de un experto independiente.",['72220000.0'],https://contrataciondelestado.es/wps/wcm/connect/47a5c524-52b8-4824-aa41-867353b36074/DOC20180614114918EAI18+002+PCAP.pdf?MOD=AJPERES,contratación servicio consultoer provisión temporal asistencia comités inversión extremaduro avante inversión sgeic   ser   sociedad grupo avante   través experto independiente,"contratación del servicio de consultoría para la provisión temporal de la asistencia a los comités de inversiones de extremadura avante inversiones sgeic, sa, y sociedades del grupo avante, a través de un experto independiente."
34,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_191207_3.atom,336,"Realización de estudio del estado actual de la planta baia del Edificio ""García Flórez"" por medio de tecnología laser de escaner 3D, incluida reproducción de cámara de oficiales de la Fragata ""Numancia"" y conexión subterránea con el edificio ""Castro Monteagudo"".",['71251000.0'],https://contrataciondelestado.es/wps/wcm/connect/79f61b67-e2e6-47f9-a374-ef2612dcff51/DOC20180601120522Pliego+administrativo.pdf?MOD=AJPERES,realización estudio actual planta baia edificio   garcía flórez   medio tecnología laser escaner d   incluir reproducción cámaro oficial fragata   numancia   conexión subterráneo edificio   castro monteagudo  ,"realización de estudio del estado actual de la planta baia del edificio ""garcía flórez"" por medio de tecnología laser de escaner 3d, incluida reproducción de cámara de oficiales de la fragata ""numancia"" y conexión subterránea con el edificio ""castro monteagudo""."
35,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_201124_28.atom,443,"Instalación, organización y celebración de un mercado de carácter napoleónico durante los días 1, 2 y 3 de junio de 2018 con el que dinamizar diversas zonas del Municipio con motivo de la celebración de la capitulación de los tropas francesas acuarteladas en Santoña tras la Guerra de la Independencia.",['79950000.0'],https://contrataciondelestado.es/wps/wcm/connect/82191e65-46b3-48d0-ae0d-534803687f44/DOC20180404102022PLIE.pdf?MOD=AJPERES,instalación   organización celebración mercado carácter napoleónico día       dinamizar diverso zona municipio motivo celebración capitulación tropa francés acuartelada santoña tras guerra independencia,"instalación, organización y celebración de un mercado de carácter napoleónico durante los días 1, 2 y 3 de junio de 2018 con el que dinamizar diversas zonas del municipio con motivo de la celebración de la capitulación de los tropas francesas acuarteladas en santoña tras la guerra de la independencia."
36,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_201124_25.atom,477,"Asistencia técnica para la coordinación, preparación y elaboración de trabajos necesarios para la presentación de candidatura de la Diputación a la convocatoria de proyectos cofinanciados por el programa Interreg Sudoe del Feder 2014-2020",['72224000.0'],https://contrataciondelestado.es/wps/wcm/connect/fda04fa7-8f03-483c-89bf-312e7d05267d/DOC2018052913425302+PCA_Contrato+Servicios+Menor.pdf?MOD=AJPERES,asistencia técnico coordinación   preparación elaboración trabajo necesario presentación candidatura diputación convocatorio proyecto cofinanciado programa interreg sudoe feder,"asistencia técnica para la coordinación, preparación y elaboración de trabajos necesarios para la presentación de candidatura de la diputación a la convocatoria de proyectos cofinanciados por el programa interreg sudoe del feder 2014-2020"
37,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_201124_16.atom,151,"Redacción del Proyecto, Dirección facultativa y Coordinación de Seguridad y Salud de las obras de ampliación del comedor y vestuarios del Cementerio de la Almudena, espacios generales del crematorio de la Almudena y construcción de una marquesina en el crematorio Sur
",['71230000.0'],https://contrataciondelestado.es/wps/wcm/connect/dd1a3cc6-9e1e-4d35-90cb-b9f3341b6a90/DOC20180712135744Bases+de+contratacion_CM90070.pdf?MOD=AJPERES,redacción proyecto   dirección facultativo coordinación seguridad salud obra ampliación comedor vestuario cementerio almudenar   espacio general crematorio almudén construcción marquesín crematorio sur,"redacción del proyecto, dirección facultativa y coordinación de seguridad y salud de las obras de ampliación del comedor y vestuarios del cementerio de la almudena, espacios generales del crematorio de la almudena y construcción de una marquesina en el crematorio sur
"
38,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_201124_14.atom,159,"Servicios para desarrollar acciones relativas a la recopilación y organización documental, análisis preliminar y sistematización de información de preparación del plan de difusión, desarrollo e implantación del sistema de alertas tempranas anticorrupción Saler (2019-2022)","['[79411000, 72221000]']",https://contrataciondelestado.es/wps/wcm/connect/4c236097-5c91-4749-ac29-6f0da5bd69e0/DOC20180423144055CNME+plan+de+implantacion+y+difusion+SALER.pdf?MOD=AJPERES,servicio desarrollar acción relativo recopilación organización documental   análisis preliminar sistematización información preparación plan difusión   desarrollo implantación sistema alertas temprano anticorrupción saler   ,"servicios para desarrollar acciones relativas a la recopilación y organización documental, análisis preliminar y sistematización de información de preparación del plan de difusión, desarrollo e implantación del sistema de alertas tempranas anticorrupción saler (2019-2022)"
39,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_201124_14.atom,96,"Servicio de mantenimiento y actualización de los contenidos de la Web de la Red Municipal de Bibliotecas de Sevilla, así como el servicio de mantenimiento de la conexión a internet, el hardware y el software del bibliobús municipal, mantenimiento de la base de datos de los libros electrónicos y gestión de descargas",['72000000.0'],https://contrataciondelestado.es/wps/wcm/connect/157cc279-b34c-4716-8a7d-25ef8270cddd/DOC20180626091754Condiciones+administrativas.pdf?MOD=AJPERES,servicio mantenimiento actualización contenido web red municipal biblioteca sevillar   así servicio mantenimiento conexión internet   hardware software bibliobús municipal   mantenimiento base dato libro electrónico gestión descargar,"servicio de mantenimiento y actualización de los contenidos de la web de la red municipal de bibliotecas de sevilla, así como el servicio de mantenimiento de la conexión a internet, el hardware y el software del bibliobús municipal, mantenimiento de la base de datos de los libros electrónicos y gestión de descargas"
40,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_201124_13.atom,310,"Seguro clavo a clavo (que abarque desde el transporte de las obras de la Colección Bellver, actualmente ubicadas en la casa de D. Mariano Bellver, sita en la Plaza del Museo, hasta el nuevo museo en la calle Fabiola) y la estancia en su nueva sede por un período de 12 meses.",['66510000.0'],https://contrataciondelestado.es/wps/wcm/connect/1aff317a-4cd4-4bab-9f82-17faf1c4a39d/DOC20180605103055CADM.pdf?MOD=AJPERES,seguro clavo clavo   abarcar transporte obra colección bellver   actualmente ubicado casa d mariano bellver   sito plaza museo   nuevo museo calle fabiolo   estancia nuevo sede período   mes,"seguro clavo a clavo (que abarque desde el transporte de las obras de la colección bellver, actualmente ubicadas en la casa de d. mariano bellver, sita en la plaza del museo, hasta el nuevo museo en la calle fabiola) y la estancia en su nueva sede por un período de 12 meses."
41,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_201124_6.atom,345,"Alquiler, transporte, montaje y desmontaje de diecisiete módulos tipo stand con su correspondiente cerramiento para el desarrollo del X Encuentro de Casa Regionales en Sevilla que organizado por el Área de Coordinación General de Distritos, Participación Ciudadana, Educación y Edificios Municipales",['45223800.0'],https://contrataciondelestado.es/wps/wcm/connect/a332400f-2e00-43f6-817f-c52520fc63ce/DOC20180628141426CONDICIONES+ADMINISTRATIVAS+MODULOS+CASAS+REGIONALES+2018.pdf?MOD=AJPERES,alquiler   transporte   montaje desmontaje diecisiete módulo tipo stand correspondiente cerramiento desarrollo x encuentro casa regional sevillar organizado área coordinación general distrito   participación ciudadano   educación edificio municipal,"alquiler, transporte, montaje y desmontaje de diecisiete módulos tipo stand con su correspondiente cerramiento para el desarrollo del x encuentro de casa regionales en sevilla que organizado por el área de coordinación general de distritos, participación ciudadana, educación y edificios municipales"
42,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190225_201124_5.atom,234,"Reestructuración y nuevo cableado sistema de detección de incendios, así como reforma de instalación de grupos de presión del sistema de extinción de incendios de la Biblioteca Pública del Estado “Bartolomé J. Gallardo” en Badajoz",['51700000.0'],https://contrataciondelestado.es/wps/wcm/connect/0dcd3b83-debe-4466-8f00-23e52eb16072/DOC20180628132031pliego+condiciones.pdf?MOD=AJPERES,reestructuración nuevo cableado sistema detección incendio   así reformo instalación grupo presión sistema extinción incendio biblioteca público   bartolomé j gallardo   badajoz,"reestructuración y nuevo cableado sistema de detección de incendios, así como reforma de instalación de grupos de presión del sistema de extinción de incendios de la biblioteca pública del estado “bartolomé j. gallardo” en badajoz"
